Store,Dept,SuperBowlSales,ChristmasSales,ThanksgivingSales,MayorVenta
6,96,25339.75,31722.6,37019.91,ThanksgivingSales
6,96,25339.75,31722.6,38107.03,ThanksgivingSales
6,96,25496.17,33080.22,37019.91,ThanksgivingSales
6,96,25496.17,33080.22,38107.03,ThanksgivingSales
6,96,25496.17,31722.6,37019.91,ThanksgivingSales
6,96,25496.17,31722.6,38107.03,ThanksgivingSales
6,96,25872.72,33080.22,37019.91,ThanksgivingSales
6,96,25872.72,33080.22,38107.03,ThanksgivingSales
6,96,25872.72,31722.6,37019.91,ThanksgivingSales
6,96,25872.72,31722.6,38107.03,ThanksgivingSales
6,97,20199.93,17883.5,20271.4,ThanksgivingSales
6,97,20199.93,17883.5,20164.62,SuperBowlSales
6,97,20199.93,17463.45,20271.4,ThanksgivingSales
6,97,20199.93,17463.45,20164.62,SuperBowlSales
6,97,18434.41,17883.5,20271.4,ThanksgivingSales
6,97,18434.41,17883.5,20164.62,ThanksgivingSales
6,97,18434.41,17463.45,20271.4,ThanksgivingSales
6,97,18434.41,17463.45,20164.62,ThanksgivingSales
6,97,20563.01,17883.5,20271.4,SuperBowlSales
6,97,20563.01,17883.5,20164.62,SuperBowlSales
6,97,20563.01,17463.45,20271.4,SuperBowlSales
6,97,20563.01,17463.45,20164.62,SuperBowlSales
6,98,12854.06,9827.79,16244.86,ChristmasSales
6,98,12854.06,9827.79,14131.36,ChristmasSales
6,98,12854.06,7712.9,16244.86,ChristmasSales
6,98,12854.06,7712.9,14131.36,ChristmasSales
6,98,10624.5,9827.79,16244.86,ChristmasSales
6,98,10624.5,9827.79,14131.36,ChristmasSales
6,98,10624.5,7712.9,16244.86,ChristmasSales
6,98,10624.5,7712.9,14131.36,ChristmasSales
6,98,12030.46,9827.79,16244.86,ChristmasSales
6,98,12030.46,9827.79,14131.36,ChristmasSales
6,98,12030.46,7712.9,16244.86,ChristmasSales
6,98,12030.46,7712.9,14131.36,ChristmasSales
6,99,1025,700,1550,ChristmasSales
7,1,14026.65,14835.08,9406.51,ThanksgivingSales
7,1,14026.65,14835.08,8691.55,ThanksgivingSales
7,1,14026.65,9416.86,9406.51,ChristmasSales
7,1,14026.65,9416.86,8691.55,ChristmasSales
7,1,10605.06,14835.08,9406.51,ThanksgivingSales
7,1,10605.06,14835.08,8691.55,ThanksgivingSales
7,1,10605.06,9416.86,9406.51,ChristmasSales
7,1,10605.06,9416.86,8691.55,ChristmasSales
7,1,11874.73,14835.08,9406.51,ThanksgivingSales
7,1,11874.73,14835.08,8691.55,ThanksgivingSales
7,1,11874.73,9416.86,9406.51,ChristmasSales
7,1,11874.73,9416.86,8691.55,ChristmasSales
7,2,21635.61,33039.23,24210.72,ChristmasSales
7,2,21635.61,33039.23,22014.98,ChristmasSales
7,2,21635.61,27483.11,24210.72,ChristmasSales
7,2,21635.61,27483.11,22014.98,ChristmasSales
7,2,22042.67,33039.23,24210.72,ChristmasSales
7,2,22042.67,33039.23,22014.98,ChristmasSales
7,2,22042.67,27483.11,24210.72,ChristmasSales
7,2,22042.67,27483.11,22014.98,ChristmasSales
7,2,24334.56,33039.23,24210.72,ChristmasSales
7,2,24334.56,33039.23,22014.98,ChristmasSales
7,2,24334.56,27483.11,24210.72,ChristmasSales
7,2,24334.56,27483.11,22014.98,ChristmasSales
7,3,7680.81,10384.12,8890.51,ThanksgivingSales
7,3,7680.81,10384.12,7691.25,ThanksgivingSales
7,3,7680.81,8504.26,8890.51,ThanksgivingSales
7,3,7680.81,8504.26,7691.25,ChristmasSales
7,3,6780.66,10384.12,8890.51,ThanksgivingSales
7,3,6780.66,10384.12,7691.25,ThanksgivingSales
7,3,6780.66,8504.26,8890.51,ThanksgivingSales
7,3,6780.66,8504.26,7691.25,ChristmasSales
7,3,8360.05,10384.12,8890.51,ThanksgivingSales
7,3,8360.05,10384.12,7691.25,SuperBowlSales
7,3,8360.05,8504.26,8890.51,ThanksgivingSales
7,3,8360.05,8504.26,7691.25,ChristmasSales
7,4,12917.37,18677.55,16226.82,ChristmasSales
7,4,12917.37,18677.55,14712.44,ChristmasSales
7,4,12917.37,18574.31,16226.82,ChristmasSales
7,4,12917.37,18574.31,14712.44,ChristmasSales
7,4,14156.67,18677.55,16226.82,ChristmasSales
7,4,14156.67,18677.55,14712.44,ChristmasSales
7,4,14156.67,18574.31,16226.82,ChristmasSales
7,4,14156.67,18574.31,14712.44,ChristmasSales
7,4,14844.58,18677.55,16226.82,ChristmasSales
7,4,14844.58,18677.55,14712.44,ChristmasSales
7,4,14844.58,18574.31,16226.82,ChristmasSales
7,4,14844.58,18574.31,14712.44,ChristmasSales
7,5,17893.63,28763.63,53909.8,ThanksgivingSales
7,5,17893.63,28763.63,48175.97,ThanksgivingSales
7,5,17893.63,25610.54,53909.8,ThanksgivingSales
7,5,17893.63,25610.54,48175.97,ThanksgivingSales
7,5,13631.71,28763.63,53909.8,ThanksgivingSales
7,5,13631.71,28763.63,48175.97,ThanksgivingSales
7,5,13631.71,25610.54,53909.8,ThanksgivingSales
7,5,13631.71,25610.54,48175.97,ThanksgivingSales
7,5,12456.98,28763.63,53909.8,ThanksgivingSales
7,5,12456.98,28763.63,48175.97,ThanksgivingSales
7,5,12456.98,25610.54,53909.8,ThanksgivingSales
7,5,12456.98,25610.54,48175.97,ThanksgivingSales
7,6,6326.34,13668.17,22747.06,SuperBowlSales
7,6,6326.34,13668.17,27957.25,SuperBowlSales
7,6,6326.34,11831.98,22747.06,SuperBowlSales
7,6,6326.34,11831.98,27957.25,SuperBowlSales
7,6,7659.09,13668.17,22747.06,SuperBowlSales
7,6,7659.09,13668.17,27957.25,SuperBowlSales
7,6,7659.09,11831.98,22747.06,SuperBowlSales
7,6,7659.09,11831.98,27957.25,SuperBowlSales
7,6,5455.19,13668.17,22747.06,SuperBowlSales
7,6,5455.19,13668.17,27957.25,SuperBowlSales
7,6,5455.19,11831.98,22747.06,SuperBowlSales
7,6,5455.19,11831.98,27957.25,SuperBowlSales
7,7,8262.65,22492,29784.72,SuperBowlSales
7,7,8262.65,22492,25731.46,SuperBowlSales
7,7,8262.65,14537.94,29784.72,SuperBowlSales
7,7,8262.65,14537.94,25731.46,SuperBowlSales
7,7,8436.93,22492,29784.72,SuperBowlSales
7,7,8436.93,22492,25731.46,SuperBowlSales
7,7,8436.93,14537.94,29784.72,SuperBowlSales
7,7,8436.93,14537.94,25731.46,SuperBowlSales
7,7,7767.08,22492,29784.72,SuperBowlSales
7,7,7767.08,22492,25731.46,SuperBowlSales
7,7,7767.08,14537.94,29784.72,SuperBowlSales
7,7,7767.08,14537.94,25731.46,SuperBowlSales
7,8,14716.32,13261.14,13816.66,SuperBowlSales
7,8,14716.32,13261.14,13295.4,SuperBowlSales
7,8,14716.32,12890.95,13816.66,SuperBowlSales
7,8,14716.32,12890.95,13295.4,SuperBowlSales
7,8,13620.39,13261.14,13816.66,ThanksgivingSales
7,8,13620.39,13261.14,13295.4,SuperBowlSales
7,8,13620.39,12890.95,13816.66,ThanksgivingSales
7,8,13620.39,12890.95,13295.4,SuperBowlSales
7,8,12900.04,13261.14,13816.66,ThanksgivingSales
7,8,12900.04,13261.14,13295.4,ThanksgivingSales
7,8,12900.04,12890.95,13816.66,ThanksgivingSales
7,8,12900.04,12890.95,13295.4,ThanksgivingSales
7,9,13138.25,24507.13,22431.19,ChristmasSales
7,9,13138.25,24507.13,15193.22,ChristmasSales
7,9,13138.25,21115.09,22431.19,ThanksgivingSales
7,9,13138.25,21115.09,15193.22,ChristmasSales
7,9,13652.43,24507.13,22431.19,ChristmasSales
7,9,13652.43,24507.13,15193.22,ChristmasSales
7,9,13652.43,21115.09,22431.19,ThanksgivingSales
7,9,13652.43,21115.09,15193.22,ChristmasSales
7,9,14384.42,24507.13,22431.19,ChristmasSales
7,9,14384.42,24507.13,15193.22,ChristmasSales
7,9,14384.42,21115.09,22431.19,ThanksgivingSales
7,9,14384.42,21115.09,15193.22,ChristmasSales
7,10,17155.05,21495.66,26059.5,ThanksgivingSales
7,10,17155.05,21495.66,26305.5,ThanksgivingSales
7,10,17155.05,23045.41,26059.5,ThanksgivingSales
7,10,17155.05,23045.41,26305.5,ThanksgivingSales
7,10,26067.47,21495.66,26059.5,SuperBowlSales
7,10,26067.47,21495.66,26305.5,ThanksgivingSales
7,10,26067.47,23045.41,26059.5,SuperBowlSales
7,10,26067.47,23045.41,26305.5,ThanksgivingSales
7,10,19162.01,21495.66,26059.5,ThanksgivingSales
7,10,19162.01,21495.66,26305.5,ThanksgivingSales
7,10,19162.01,23045.41,26059.5,ThanksgivingSales
7,10,19162.01,23045.41,26305.5,ThanksgivingSales
7,11,17100.39,22586.88,22738.83,ThanksgivingSales
7,11,17100.39,22586.88,24610.65,ThanksgivingSales
7,11,17100.39,21643.87,22738.83,ThanksgivingSales
7,11,17100.39,21643.87,24610.65,ThanksgivingSales
7,11,17265.83,22586.88,22738.83,ThanksgivingSales
7,11,17265.83,22586.88,24610.65,ThanksgivingSales
7,11,17265.83,21643.87,22738.83,ThanksgivingSales
7,11,17265.83,21643.87,24610.65,ThanksgivingSales
7,11,15810.54,22586.88,22738.83,ThanksgivingSales
7,11,15810.54,22586.88,24610.65,ThanksgivingSales
7,11,15810.54,21643.87,22738.83,ThanksgivingSales
7,11,15810.54,21643.87,24610.65,ThanksgivingSales
7,12,3099.62,3082.21,4548.4,ThanksgivingSales
7,12,3099.62,3082.21,4392.71,ThanksgivingSales
7,12,3099.62,3075.79,4548.4,ThanksgivingSales
7,12,3099.62,3075.79,4392.71,ThanksgivingSales
7,12,3372.59,3082.21,4548.4,ThanksgivingSales
7,12,3372.59,3082.21,4392.71,ThanksgivingSales
7,12,3372.59,3075.79,4548.4,ThanksgivingSales
7,12,3372.59,3075.79,4392.71,ThanksgivingSales
7,12,2862.17,3082.21,4548.4,ThanksgivingSales
7,12,2862.17,3082.21,4392.71,ThanksgivingSales
7,12,2862.17,3075.79,4548.4,ThanksgivingSales
7,12,2862.17,3075.79,4392.71,ThanksgivingSales
7,13,13378.19,16929.04,15020.09,ChristmasSales
7,13,13378.19,16929.04,14878.25,ChristmasSales
7,13,13378.19,15787.57,15020.09,ChristmasSales
7,13,13378.19,15787.57,14878.25,ChristmasSales
7,13,12701.62,16929.04,15020.09,ChristmasSales
7,13,12701.62,16929.04,14878.25,ChristmasSales
7,13,12701.62,15787.57,15020.09,ChristmasSales
7,13,12701.62,15787.57,14878.25,ChristmasSales
7,13,14537.97,16929.04,15020.09,ChristmasSales
7,13,14537.97,16929.04,14878.25,ChristmasSales
7,13,14537.97,15787.57,15020.09,ChristmasSales
7,13,14537.97,15787.57,14878.25,ChristmasSales
7,14,9594.85,16670.44,27010.25,SuperBowlSales
7,14,9594.85,16670.44,19579.18,SuperBowlSales
7,14,9594.85,14640.79,27010.25,SuperBowlSales
7,14,9594.85,14640.79,19579.18,SuperBowlSales
7,14,9203.86,16670.44,27010.25,SuperBowlSales
7,14,9203.86,16670.44,19579.18,SuperBowlSales
7,14,9203.86,14640.79,27010.25,SuperBowlSales
7,14,9203.86,14640.79,19579.18,SuperBowlSales
7,14,9111.96,16670.44,27010.25,SuperBowlSales
7,14,9111.96,16670.44,19579.18,SuperBowlSales
7,14,9111.96,14640.79,27010.25,SuperBowlSales
7,14,9111.96,14640.79,19579.18,SuperBowlSales
7,16,4071.71,3444.94,5742.79,ThanksgivingSales
7,16,4071.71,3444.94,7259.86,ThanksgivingSales
7,16,4071.71,5342.29,5742.79,ThanksgivingSales
7,16,4071.71,5342.29,7259.86,ThanksgivingSales
7,16,4775.61,3444.94,5742.79,ThanksgivingSales
7,16,4775.61,3444.94,7259.86,ThanksgivingSales
7,16,4775.61,5342.29,5742.79,ThanksgivingSales
7,16,4775.61,5342.29,7259.86,ThanksgivingSales
7,16,4273.76,3444.94,5742.79,ThanksgivingSales
7,16,4273.76,3444.94,7259.86,ThanksgivingSales
7,16,4273.76,5342.29,5742.79,ThanksgivingSales
7,16,4273.76,5342.29,7259.86,ThanksgivingSales
7,17,5701.65,7104.96,10148.86,ChristmasSales
7,17,5701.65,7104.96,8418.49,ThanksgivingSales
7,17,5701.65,6218.65,10148.86,ChristmasSales
7,17,5701.65,6218.65,8418.49,ThanksgivingSales
7,17,4105.16,7104.96,10148.86,ChristmasSales
7,17,4105.16,7104.96,8418.49,ThanksgivingSales
7,17,4105.16,6218.65,10148.86,ChristmasSales
7,17,4105.16,6218.65,8418.49,ThanksgivingSales
7,17,4787.11,7104.96,10148.86,ChristmasSales
7,17,4787.11,7104.96,8418.49,ThanksgivingSales
7,17,4787.11,6218.65,10148.86,ChristmasSales
7,17,4787.11,6218.65,8418.49,ThanksgivingSales
7,18,3240,10865.57,16531.72,SuperBowlSales
7,18,3240,10865.57,12021.94,SuperBowlSales
7,18,3240,7462.5,16531.72,ChristmasSales
7,18,3240,7462.5,12021.94,ChristmasSales
7,18,1920.92,10865.57,16531.72,SuperBowlSales
7,18,1920.92,10865.57,12021.94,SuperBowlSales
7,18,1920.92,7462.5,16531.72,ChristmasSales
7,18,1920.92,7462.5,12021.94,ChristmasSales
7,18,1314.92,10865.57,16531.72,ThanksgivingSales
7,18,1314.92,10865.57,12021.94,SuperBowlSales
7,18,1314.92,7462.5,16531.72,ChristmasSales
7,18,1314.92,7462.5,12021.94,ChristmasSales
7,19,1464.15,90,38,ChristmasSales
7,19,60,90,38,ChristmasSales
7,20,2744.77,4108.88,5724.52,ThanksgivingSales
7,20,2744.77,4108.88,4702.99,ThanksgivingSales
7,20,2744.77,3873.54,5724.52,ThanksgivingSales
7,20,2744.77,3873.54,4702.99,ThanksgivingSales
7,20,1569.01,4108.88,5724.52,ThanksgivingSales
7,20,1569.01,4108.88,4702.99,ThanksgivingSales
7,20,1569.01,3873.54,5724.52,ThanksgivingSales
7,20,1569.01,3873.54,4702.99,ThanksgivingSales
7,20,2872.91,4108.88,5724.52,ThanksgivingSales
7,20,2872.91,4108.88,4702.99,ThanksgivingSales
7,20,2872.91,3873.54,5724.52,ThanksgivingSales
7,20,2872.91,3873.54,4702.99,ThanksgivingSales
7,21,2540.17,2838.6,2366.16,ChristmasSales
7,21,2540.17,2838.6,2122.16,ChristmasSales
7,21,2540.17,1938.2,2366.16,SuperBowlSales
7,21,2540.17,1938.2,2122.16,SuperBowlSales
7,21,1508.77,2838.6,2366.16,ChristmasSales
7,21,1508.77,2838.6,2122.16,ChristmasSales
7,21,1508.77,1938.2,2366.16,ThanksgivingSales
7,21,1508.77,1938.2,2122.16,ThanksgivingSales
7,21,1422.36,2838.6,2366.16,ChristmasSales
7,21,1422.36,2838.6,2122.16,ChristmasSales
7,21,1422.36,1938.2,2366.16,ThanksgivingSales
7,21,1422.36,1938.2,2122.16,ThanksgivingSales
7,22,5405.45,11374.82,18329.47,SuperBowlSales
7,22,5405.45,11374.82,13164.28,SuperBowlSales
7,22,5405.45,11924.89,18329.47,SuperBowlSales
7,22,5405.45,11924.89,13164.28,SuperBowlSales
7,22,6756.48,11374.82,18329.47,SuperBowlSales
7,22,6756.48,11374.82,13164.28,SuperBowlSales
7,22,6756.48,11924.89,18329.47,SuperBowlSales
7,22,6756.48,11924.89,13164.28,SuperBowlSales
7,22,5488.29,11374.82,18329.47,SuperBowlSales
7,22,5488.29,11374.82,13164.28,SuperBowlSales
7,22,5488.29,11924.89,18329.47,SuperBowlSales
7,22,5488.29,11924.89,13164.28,SuperBowlSales
7,23,16660.66,25906.62,23861.95,ChristmasSales
7,23,16660.66,25906.62,22955.14,ChristmasSales
7,23,16660.66,26188.93,23861.95,ChristmasSales
7,23,16660.66,26188.93,22955.14,ChristmasSales
7,23,15890.39,25906.62,23861.95,ChristmasSales
7,23,15890.39,25906.62,22955.14,ChristmasSales
7,23,15890.39,26188.93,23861.95,ChristmasSales
7,23,15890.39,26188.93,22955.14,ChristmasSales
7,23,15477.7,25906.62,23861.95,ChristmasSales
7,23,15477.7,25906.62,22955.14,ChristmasSales
7,23,15477.7,26188.93,23861.95,ChristmasSales
7,23,15477.7,26188.93,22955.14,ChristmasSales
7,24,3079.7,5399.29,7112.5,ThanksgivingSales
7,24,3079.7,5399.29,5407.55,ThanksgivingSales
7,24,3079.7,4384.12,7112.5,ThanksgivingSales
7,24,3079.7,4384.12,5407.55,ThanksgivingSales
7,24,2476.44,5399.29,7112.5,ThanksgivingSales
7,24,2476.44,5399.29,5407.55,ThanksgivingSales
7,24,2476.44,4384.12,7112.5,ThanksgivingSales
7,24,2476.44,4384.12,5407.55,ThanksgivingSales
7,24,3701.4,5399.29,7112.5,ThanksgivingSales
7,24,3701.4,5399.29,5407.55,ThanksgivingSales
7,24,3701.4,4384.12,7112.5,ThanksgivingSales
7,24,3701.4,4384.12,5407.55,ThanksgivingSales
7,25,6597.5,8954.95,8456.35,ChristmasSales
7,25,6597.5,8954.95,9335.16,ThanksgivingSales
7,25,6597.5,8134.22,8456.35,ThanksgivingSales
7,25,6597.5,8134.22,9335.16,ThanksgivingSales
7,25,4157.55,8954.95,8456.35,ChristmasSales
7,25,4157.55,8954.95,9335.16,ThanksgivingSales
7,25,4157.55,8134.22,8456.35,ThanksgivingSales
7,25,4157.55,8134.22,9335.16,ThanksgivingSales
7,25,5873.89,8954.95,8456.35,ChristmasSales
7,25,5873.89,8954.95,9335.16,ThanksgivingSales
7,25,5873.89,8134.22,8456.35,ThanksgivingSales
7,25,5873.89,8134.22,9335.16,ThanksgivingSales
7,26,2541.63,3214.08,2879.47,ChristmasSales
7,26,2541.63,3214.08,4982.68,ThanksgivingSales
7,26,2541.63,2199.02,2879.47,ThanksgivingSales
7,26,2541.63,2199.02,4982.68,ThanksgivingSales
7,26,2167.2,3214.08,2879.47,ChristmasSales
7,26,2167.2,3214.08,4982.68,ThanksgivingSales
7,26,2167.2,2199.02,2879.47,ThanksgivingSales
7,26,2167.2,2199.02,4982.68,ThanksgivingSales
7,26,2196.63,3214.08,2879.47,ChristmasSales
7,26,2196.63,3214.08,4982.68,ThanksgivingSales
7,26,2196.63,2199.02,2879.47,ThanksgivingSales
7,26,2196.63,2199.02,4982.68,ThanksgivingSales
7,27,254,911.67,967.31,ThanksgivingSales
7,27,254,911.67,716.62,ChristmasSales
7,27,254,776.92,967.31,ThanksgivingSales
7,27,254,776.92,716.62,ChristmasSales
7,27,554.07,911.67,967.31,ThanksgivingSales
7,27,554.07,911.67,716.62,ChristmasSales
7,27,554.07,776.92,967.31,ThanksgivingSales
7,27,554.07,776.92,716.62,ChristmasSales
7,27,666.62,911.67,967.31,ThanksgivingSales
7,27,666.62,911.67,716.62,ChristmasSales
7,27,666.62,776.92,967.31,ThanksgivingSales
7,27,666.62,776.92,716.62,ChristmasSales
7,28,225.96,330.42,316.81,ChristmasSales
7,28,225.96,330.42,71.68,ThanksgivingSales
7,28,225.96,76.5,316.81,ChristmasSales
7,28,225.96,76.5,71.68,ChristmasSales
7,28,55.84,330.42,316.81,SuperBowlSales
7,28,55.84,330.42,71.68,ThanksgivingSales
7,28,55.84,76.5,316.81,ChristmasSales
7,28,55.84,76.5,71.68,ChristmasSales
7,28,200.51,330.42,316.81,ChristmasSales
7,28,200.51,330.42,71.68,ThanksgivingSales
7,28,200.51,76.5,316.81,ChristmasSales
7,28,200.51,76.5,71.68,ChristmasSales
7,29,1604,1744.97,2596.93,ThanksgivingSales
7,29,1604,1744.97,2467,ThanksgivingSales
7,29,1604,2078,2596.93,ThanksgivingSales
7,29,1604,2078,2467,ThanksgivingSales
7,29,1439.69,1744.97,2596.93,ThanksgivingSales
7,29,1439.69,1744.97,2467,ThanksgivingSales
7,29,1439.69,2078,2596.93,ThanksgivingSales
7,29,1439.69,2078,2467,ThanksgivingSales
7,29,1350.96,1744.97,2596.93,ThanksgivingSales
7,29,1350.96,1744.97,2467,ThanksgivingSales
7,29,1350.96,2078,2596.93,ThanksgivingSales
7,29,1350.96,2078,2467,ThanksgivingSales
7,30,1140,1128.58,780.64,ThanksgivingSales
7,30,1140,1128.58,1008.14,SuperBowlSales
7,30,1140,1137.5,780.64,ThanksgivingSales
7,30,1140,1137.5,1008.14,SuperBowlSales
7,30,910.54,1128.58,780.64,SuperBowlSales
7,30,910.54,1128.58,1008.14,SuperBowlSales
7,30,910.54,1137.5,780.64,SuperBowlSales
7,30,910.54,1137.5,1008.14,SuperBowlSales
7,30,753.72,1128.58,780.64,ThanksgivingSales
7,30,753.72,1128.58,1008.14,SuperBowlSales
7,30,753.72,1137.5,780.64,ThanksgivingSales
7,30,753.72,1137.5,1008.14,SuperBowlSales
7,31,1886,4441.74,3354.4,ChristmasSales
7,31,1886,4441.74,5137.1,ThanksgivingSales
7,31,1886,6106.34,3354.4,ChristmasSales
7,31,1886,6106.34,5137.1,ChristmasSales
7,31,1512,4441.74,3354.4,ChristmasSales
7,31,1512,4441.74,5137.1,ThanksgivingSales
7,31,1512,6106.34,3354.4,ChristmasSales
7,31,1512,6106.34,5137.1,ChristmasSales
7,31,1752.14,4441.74,3354.4,ChristmasSales
7,31,1752.14,4441.74,5137.1,ThanksgivingSales
7,31,1752.14,6106.34,3354.4,ChristmasSales
7,31,1752.14,6106.34,5137.1,ChristmasSales
7,32,7367.73,14602.44,9241.44,ThanksgivingSales
7,32,7367.73,14602.44,5961.58,SuperBowlSales
7,32,7367.73,15327.44,9241.44,ThanksgivingSales
7,32,7367.73,15327.44,5961.58,SuperBowlSales
7,32,5166.46,14602.44,9241.44,ThanksgivingSales
7,32,5166.46,14602.44,5961.58,ThanksgivingSales
7,32,5166.46,15327.44,9241.44,ThanksgivingSales
7,32,5166.46,15327.44,5961.58,ThanksgivingSales
7,32,5837.89,14602.44,9241.44,ThanksgivingSales
7,32,5837.89,14602.44,5961.58,ThanksgivingSales
7,32,5837.89,15327.44,9241.44,ThanksgivingSales
7,32,5837.89,15327.44,5961.58,ThanksgivingSales
7,33,1970.26,4916.16,6015.03,ThanksgivingSales
7,33,1970.26,4916.16,4115.33,ChristmasSales
7,33,1970.26,5503.14,6015.03,ThanksgivingSales
7,33,1970.26,5503.14,4115.33,ChristmasSales
7,33,2145.72,4916.16,6015.03,ThanksgivingSales
7,33,2145.72,4916.16,4115.33,ChristmasSales
7,33,2145.72,5503.14,6015.03,ThanksgivingSales
7,33,2145.72,5503.14,4115.33,ChristmasSales
7,33,2857.62,4916.16,6015.03,ThanksgivingSales
7,33,2857.62,4916.16,4115.33,ChristmasSales
7,33,2857.62,5503.14,6015.03,ThanksgivingSales
7,33,2857.62,5503.14,4115.33,ChristmasSales
7,34,5651.15,4077.15,4110.64,SuperBowlSales
7,34,5651.15,4077.15,5238,SuperBowlSales
7,34,5651.15,4036.5,4110.64,SuperBowlSales
7,34,5651.15,4036.5,5238,SuperBowlSales
7,34,3885.14,4077.15,4110.64,ThanksgivingSales
7,34,3885.14,4077.15,5238,ThanksgivingSales
7,34,3885.14,4036.5,4110.64,ThanksgivingSales
7,34,3885.14,4036.5,5238,ThanksgivingSales
7,34,3658.74,4077.15,4110.64,ThanksgivingSales
7,34,3658.74,4077.15,5238,ThanksgivingSales
7,34,3658.74,4036.5,4110.64,ThanksgivingSales
7,34,3658.74,4036.5,5238,ThanksgivingSales
7,35,877,290.85,231.67,SuperBowlSales
7,35,877,290.85,303,SuperBowlSales
7,35,877,376.5,231.67,SuperBowlSales
7,35,877,376.5,303,SuperBowlSales
7,35,423.5,290.85,231.67,SuperBowlSales
7,35,423.5,290.85,303,SuperBowlSales
7,35,423.5,376.5,231.67,SuperBowlSales
7,35,423.5,376.5,303,SuperBowlSales
7,35,343.88,290.85,231.67,SuperBowlSales
7,35,343.88,290.85,303,SuperBowlSales
7,35,343.88,376.5,231.67,ChristmasSales
7,35,343.88,376.5,303,ChristmasSales
7,36,2044.5,7294.69,4848.35,ChristmasSales
7,36,2044.5,7294.69,5040,ChristmasSales
7,36,2044.5,6254,4848.35,ChristmasSales
7,36,2044.5,6254,5040,ChristmasSales
7,36,1487,7294.69,4848.35,ChristmasSales
7,36,1487,7294.69,5040,ChristmasSales
7,36,1487,6254,4848.35,ChristmasSales
7,36,1487,6254,5040,ChristmasSales
7,36,3942.05,7294.69,4848.35,ChristmasSales
7,36,3942.05,7294.69,5040,ChristmasSales
7,36,3942.05,6254,4848.35,ChristmasSales
7,36,3942.05,6254,5040,ChristmasSales
7,38,36727.96,30842.19,23931.99,SuperBowlSales
7,38,36727.96,30842.19,23880.11,SuperBowlSales
7,38,36727.96,29963.48,23931.99,SuperBowlSales
7,38,36727.96,29963.48,23880.11,SuperBowlSales
7,38,38200.35,30842.19,23931.99,SuperBowlSales
7,38,38200.35,30842.19,23880.11,SuperBowlSales
7,38,38200.35,29963.48,23931.99,SuperBowlSales
7,38,38200.35,29963.48,23880.11,SuperBowlSales
7,38,26986.27,30842.19,23931.99,ChristmasSales
7,38,26986.27,30842.19,23880.11,ChristmasSales
7,38,26986.27,29963.48,23931.99,ChristmasSales
7,38,26986.27,29963.48,23880.11,ChristmasSales
7,40,36694.28,45163.88,31470.14,ChristmasSales
7,40,36694.28,45163.88,28357.66,ChristmasSales
7,40,36694.28,46745.35,31470.14,ChristmasSales
7,40,36694.28,46745.35,28357.66,ChristmasSales
7,40,33889.78,45163.88,31470.14,ChristmasSales
7,40,33889.78,45163.88,28357.66,ChristmasSales
7,40,33889.78,46745.35,31470.14,ChristmasSales
7,40,33889.78,46745.35,28357.66,ChristmasSales
7,40,35836.91,45163.88,31470.14,ChristmasSales
7,40,35836.91,45163.88,28357.66,ChristmasSales
7,40,35836.91,46745.35,31470.14,ChristmasSales
7,40,35836.91,46745.35,28357.66,ChristmasSales
7,41,1498.82,4504.38,2436.06,ChristmasSales
7,41,1498.82,4504.38,831.27,ThanksgivingSales
7,41,1498.82,2846.3,2436.06,ChristmasSales
7,41,1498.82,2846.3,831.27,ThanksgivingSales
7,41,1371.35,4504.38,2436.06,ChristmasSales
7,41,1371.35,4504.38,831.27,ThanksgivingSales
7,41,1371.35,2846.3,2436.06,ChristmasSales
7,41,1371.35,2846.3,831.27,ThanksgivingSales
7,41,1620.03,4504.38,2436.06,ChristmasSales
7,41,1620.03,4504.38,831.27,ThanksgivingSales
7,41,1620.03,2846.3,2436.06,ChristmasSales
7,41,1620.03,2846.3,831.27,ThanksgivingSales
7,42,5361.92,5416.59,6375.44,ThanksgivingSales
7,42,5361.92,5416.59,4532.02,ChristmasSales
7,42,5361.92,4676.8,6375.44,ThanksgivingSales
7,42,5361.92,4676.8,4532.02,SuperBowlSales
7,42,4893.83,5416.59,6375.44,ThanksgivingSales
7,42,4893.83,5416.59,4532.02,ChristmasSales
7,42,4893.83,4676.8,6375.44,ThanksgivingSales
7,42,4893.83,4676.8,4532.02,SuperBowlSales
7,42,5735.73,5416.59,6375.44,ThanksgivingSales
7,42,5735.73,5416.59,4532.02,SuperBowlSales
7,42,5735.73,4676.8,6375.44,ThanksgivingSales
7,42,5735.73,4676.8,4532.02,SuperBowlSales
7,44,4915.96,4772.44,5463.25,ThanksgivingSales
7,44,4915.96,4772.44,4638.18,SuperBowlSales
7,44,4915.96,2469.96,5463.25,ThanksgivingSales
7,44,4915.96,2469.96,4638.18,SuperBowlSales
7,44,3598.07,4772.44,5463.25,ThanksgivingSales
7,44,3598.07,4772.44,4638.18,ChristmasSales
7,44,3598.07,2469.96,5463.25,ThanksgivingSales
7,44,3598.07,2469.96,4638.18,ThanksgivingSales
7,44,4568.17,4772.44,5463.25,ThanksgivingSales
7,44,4568.17,4772.44,4638.18,ChristmasSales
7,44,4568.17,2469.96,5463.25,ThanksgivingSales
7,44,4568.17,2469.96,4638.18,ThanksgivingSales
7,45,23.78,21.91,18.01,SuperBowlSales
7,45,12.94,21.91,18.01,ChristmasSales
